file,audio_path,light_path,ssm_correlation,novelty_correlation,boundary_f_score,boundary_precision,boundary_recall,rms_correlation,onset_correlation,beat_peak_alignment,beat_valley_alignment,intensity_variance,color_variance,structure_score,rhythm_score,dynamics_score,overall_score,source
Hot_Chip_-_I_Feel_Better,data/edge_intention/audio/Hot_Chip_-_I_Feel_Better.pkl,data/edge_intention/light/Hot_Chip_-_I_Feel_Better.pkl,0.0344413770411048,-0.12946491563196422,0.0,0.0,0.0,-0.25578084522822686,-0.04607044494220969,0.16219075474808933,1.7933953866737127e-32,0.26274576783180237,0.23120630532503128,-0.0316745128636198,0.08109537737404467,-0.15092564508521827,-0.03383492685826447,Generated
Icona_Pop_Charli_xcx_-_I_Love_It_feat_Charli_XCX,data/edge_intention/audio/Icona_Pop_Charli_xcx_-_I_Love_It_feat_Charli_XCX.pkl,data/edge_intention/light/Icona_Pop_Charli_xcx_-_I_Love_It_feat_Charli_XCX.pkl,0.15536890293077874,-0.09969570821832939,0.0,0.0,0.0,0.0535352175452017,0.3671247026505613,0.038667223781889346,6.709252558050237e-05,0.2961224615573883,0.27646710723638535,0.018557731570816447,0.019367158153734923,0.2103299600978815,0.08275161660747761,Generated
Justice_-_D_A_N_C_E,data/edge_intention/audio/Justice_-_D_A_N_C_E.pkl,data/edge_intention/light/Justice_-_D_A_N_C_E.pkl,0.24091764347419553,-0.3171289367939274,0.0,0.0,0.0,-0.025613279518060184,0.3179433053221872,6.709252558134665e-05,0.011277942808048738,0.3414195477962494,0.27902912348508835,-0.02540376443991062,0.005672517666815043,0.1461650129020635,0.04214458870965598,Generated
Justice_-_Genesis,data/edge_intention/audio/Justice_-_Genesis.pkl,data/edge_intention/light/Justice_-_Genesis.pkl,0.3157690629915394,0.2657397920808988,0.0,0.0,0.0,-0.14058333333704423,-0.2753502686392395,1.4071295054549084e-15,0.019333611890944673,0.2768067717552185,0.28169405460357666,0.19383628502414607,0.00966680594547304,-0.20796680098814185,-0.001487903339507583,Generated
Justin_Timberlake_-_CAN_T_STOP_THE_FEELING!_from_DreamWorks_Animation_s_TROLLS,data/edge_intention/audio/Justin_Timberlake_-_CAN_T_STOP_THE_FEELING!_from_DreamWorks_Animation_s_TROLLS.pkl,data/edge_intention/light/Justin_Timberlake_-_CAN_T_STOP_THE_FEELING!_from_DreamWorks_Animation_s_TROLLS.pkl,0.2703203302924341,0.25571527445159253,0.0,0.0,0.0,0.31125464116362034,-0.09775072075660544,0.019333614066656065,2.6522479639838e-106,0.32073912024497986,0.3128010109066963,0.17534520158134223,0.009666807033328033,0.10675196020350744,0.09725465627272589,Generated
Justin_Timberlake_Timbaland_-_SexyBack_feat_Timbaland,data/edge_intention/audio/Justin_Timberlake_Timbaland_-_SexyBack_feat_Timbaland.pkl,data/edge_intention/light/Justin_Timberlake_Timbaland_-_SexyBack_feat_Timbaland.pkl,0.1260323266651909,-0.26940652912418134,0.0,0.0,0.0,0.004031871204604839,0.126636578826645,2.5807160606717662e-05,6.709252558050237e-05,0.36405012011528015,0.2494143769145012,-0.04779140081966348,4.644984309361001e-05,0.06533422501562491,0.005863091346351682,Generated
Katy_Perry_-_WOMAN’S_WORLD,data/edge_intention/audio/Katy_Perry_-_WOMAN’S_WORLD.pkl,data/edge_intention/light/Katy_Perry_-_WOMAN’S_WORLD.pkl,0.2937193765128143,-0.08638223393873123,0.0,0.0,0.0,-0.3323006777488355,0.2899280544024768,0.14158895604844715,0.009714733529454431,0.30999550223350525,0.322048157453537,0.06911238085802769,0.07565184478895079,-0.02118631167317933,0.041192637991266386,Generated
Little_Dragon_-_Sunshine,data/edge_intention/audio/Little_Dragon_-_Sunshine.pkl,data/edge_intention/light/Little_Dragon_-_Sunshine.pkl,0.10671851949419159,-0.234258562452073,0.0,0.0,0.0,-0.01714717942219805,0.1578729644215684,0.00971473026588644,0.009690770825318176,0.3463815748691559,0.3435680866241455,-0.04251334765262713,0.009702750545602308,0.07036289249968518,0.012517431797553451,Generated
Lizzo_-_2_Be_Loved_Am_I_Ready,data/edge_intention/audio/Lizzo_-_2_Be_Loved_Am_I_Ready.pkl,data/edge_intention/light/Lizzo_-_2_Be_Loved_Am_I_Ready.pkl,0.11593048803199434,0.12709003767954147,0.0,0.0,0.0,0.1754244910001511,-0.0004555495677073529,5.59117071487307e-05,3.049798708135643e-05,0.32736220955848694,0.2654592916369438,0.08100684190384527,4.3204847115043566e-05,0.08748447071622187,0.05617817248906073,Generated
Lizzo_-_About_Damn_Time,data/edge_intention/audio/Lizzo_-_About_Damn_Time.pkl,data/edge_intention/light/Lizzo_-_About_Damn_Time.pkl,0.3163302025051608,0.4289933984861488,0.0,0.0,0.0,-0.13681895192017884,0.2682208525170852,0.1,0.1538461538461548,0.30127114057540894,0.3242757096886635,0.2484412003304365,0.12692307692307742,0.06570095029845319,0.1470217425173224,Generated
Lizzo_-_Good_as_Hell,data/edge_intention/audio/Lizzo_-_Good_as_Hell.pkl,data/edge_intention/light/Lizzo_-_Good_as_Hell.pkl,0.12188112482183358,0.23951929065883282,0.0,0.0,0.0,-0.4517902138817883,-0.019093700200763064,6.709404857847684e-05,0.019381537299213568,0.27869850397109985,0.3037584349513054,0.12046680516022212,0.009724315673896023,-0.23544195704127568,-0.03508361206905251,Generated
M83_-_Midnight_City,data/edge_intention/audio/M83_-_Midnight_City.pkl,data/edge_intention/light/M83_-_Midnight_City.pkl,0.07633671287805768,-0.38042458439372073,0.0,0.0,0.0,0.37157670192818354,-0.06252119928856428,2.580598906786589e-05,2.3025755543807592e-15,0.30072304606437683,0.28356996923685074,-0.10136262383855436,1.2902994535084232e-05,0.15452775131980961,0.01772601015859678,Generated
M83_-_We_Own_The_Sky,data/edge_intention/audio/M83_-_We_Own_The_Sky.pkl,data/edge_intention/light/M83_-_We_Own_The_Sky.pkl,0.049960573782803885,-0.09863569206037279,0.0,0.0,0.0,0.2768869886552068,0.05519123525308425,0.08900025868718568,0.047333592655100946,0.40723171830177307,0.29329071193933487,-0.016225039425856302,0.06816692567114331,0.1660391119541455,0.07266033273314416,Generated
Marteria_Teutilla_-_Aliens_feat_Teutilla,data/edge_intention/audio/Marteria_Teutilla_-_Aliens_feat_Teutilla.pkl,data/edge_intention/light/Marteria_Teutilla_-_Aliens_feat_Teutilla.pkl,0.39012251259061503,-0.2192608339946669,0.0,0.0,0.0,-0.25751555073107807,0.047663378630229875,8.386819530558542e-05,0.08336129109065726,0.34321853518486023,0.2564050704240799,0.05695389286531605,0.04172257964298143,-0.1049260860504241,-0.0020832045140422076,Generated
Missy_Elliott_-_Get_Ur_Freak_On,data/edge_intention/audio/Missy_Elliott_-_Get_Ur_Freak_On.pkl,data/edge_intention/light/Missy_Elliott_-_Get_Ur_Freak_On.pkl,-0.028869437002450725,-0.20284760176134836,0.0,0.0,0.0,-0.36344665638496476,0.13230301879181833,0.1059171703609267,0.08336128982149126,0.3625161349773407,0.2371542677283287,-0.07723901292126636,0.09463923009120898,-0.11557181879657322,-0.03272386720887687,Generated
Moderat_-_Bad_Kingdom,data/edge_intention/audio/Moderat_-_Bad_Kingdom.pkl,data/edge_intention/light/Moderat_-_Bad_Kingdom.pkl,0.03622917222475812,-0.23162461027248987,0.0,0.0,0.0,0.17423294380054416,-0.2631059894659651,0.02255588053943545,3.16604143549229e-15,0.32203954458236694,0.23463989794254303,-0.06513181268257724,0.01127794026971931,-0.04443652283271046,-0.03276346508185613,Generated
Moderat_-_Last_Time,data/edge_intention/audio/Moderat_-_Last_Time.pkl,data/edge_intention/light/Moderat_-_Last_Time.pkl,0.10859749710883561,0.005531399046655328,0.0,0.0,0.0,0.14010580248204518,0.34877060906073054,0.03391769027362374,0.027067056647322542,0.2658070921897888,0.22851525992155075,0.03804296538516364,0.030492373460473142,0.24443820577138786,0.10432451487234155,Generated
NTO_Einmusik_-_Petite_-_Einmusik_Remix,data/edge_intention/audio/NTO_Einmusik_-_Petite_-_Einmusik_Remix.pkl,data/edge_intention/light/NTO_Einmusik_-_Petite_-_Einmusik_Remix.pkl,0.26230138195142905,0.2494783474852006,0.0,0.0,0.0,0.0780268699022093,0.19607664970774674,0.2669169104045782,2.1106942581823627e-15,0.2874613404273987,0.2905521094799042,0.17059324314554322,0.13345845520229016,0.13705175980497802,0.14703448605093714,Generated
P!nk_-_Never_Gonna_Not_Dance_Again,data/edge_intention/audio/P!nk_-_Never_Gonna_Not_Dance_Again.pkl,data/edge_intention/light/P!nk_-_Never_Gonna_Not_Dance_Again.pkl,0.12236129513627468,-0.13382493098923098,0.0,0.0,0.0,0.3448436619402506,0.3760404914873348,0.027134152218898994,8.386756072626208e-05,0.2552277147769928,0.34476956725120544,-0.003821211950985434,0.013609009889812628,0.3604420767137927,0.12340995821753996,Generated
P!nk_-_Runaway,data/edge_intention/audio/P!nk_-_Runaway.pkl,data/edge_intention/light/P!nk_-_Runaway.pkl,0.09100528091500765,0.009893727550233938,0.0,0.0,0.0,0.1578249903381302,-0.172227990547444,0.009044717406301353,0.09081010872778497,0.2924191951751709,0.343713641166687,0.03363300282174719,0.04992741306704316,-0.007201500104656908,0.02545297192804448,Generated
Phoenix_-_1901,data/edge_intention/audio/Phoenix_-_1901.pkl,data/edge_intention/light/Phoenix_-_1901.pkl,0.1962998355774005,0.45288443350595425,0.0,0.0,0.0,-0.3725268219267305,0.31992734837370995,0.025396332972983313,0.15254791041889487,0.2744547426700592,0.2646865099668503,0.21639475636111824,0.0889721216959391,-0.026299736776510263,0.09302238042684902,Generated
Pretty_Pink_-_Suvi,data/edge_intention/audio/Pretty_Pink_-_Suvi.pkl,data/edge_intention/light/Pretty_Pink_-_Suvi.pkl,0.16650077016694353,0.2651229896557832,0.0,0.0,0.0,-0.0430689895956545,0.24012204097258094,0.009022353231108695,0.030111782703459218,0.2144213169813156,0.17552074790000916,0.14387458660757557,0.019567067967283955,0.09852652568846322,0.08732272675444092,Generated
Sam_Smith_Kim_Petras_-_Unholy_feat_Kim_Petras,data/edge_intention/audio/Sam_Smith_Kim_Petras_-_Unholy_feat_Kim_Petras.pkl,data/edge_intention/light/Sam_Smith_Kim_Petras_-_Unholy_feat_Kim_Petras.pkl,0.4513709311564388,0.07209417369871744,0.0,0.0,0.0,-0.3874362839654161,-0.041698303253511024,0.030149056328780312,0.030074509078138127,0.26360568404197693,0.36419355869293213,0.17448836828505207,0.030111782703459218,-0.21456729360946356,-0.003322380873650758,Generated
Sido_Andreas_Bourani_-_Astronaut,data/edge_intention/audio/Sido_Andreas_Bourani_-_Astronaut.pkl,data/edge_intention/light/Sido_Andreas_Bourani_-_Astronaut.pkl,0.05335049408620923,0.0007198495439993575,0.0,0.0,0.0,0.6407502958925003,0.00594968216702238,0.1538461538461568,0.0977696957177785,0.28836819529533386,0.33030928671360016,0.018023447876736196,0.12580792478196764,0.32334998902976136,0.15572712056282173,Generated
Taylor_Swift_-_Anti-Hero,data/edge_intention/audio/Taylor_Swift_-_Anti-Hero.pkl,data/edge_intention/light/Taylor_Swift_-_Anti-Hero.pkl,0.10871319215734354,0.247280695346643,0.0,0.0,0.0,0.012059388997743115,0.08779909826993057,2.1106942581823627e-15,0.01933361189094648,0.34064415097236633,0.3165823966264725,0.11866462916799551,0.009666805945474295,0.04992924363383684,0.059420226249102225,Generated
Taylor_Swift_-_Ready_For_It,data/edge_intention/audio/Taylor_Swift_-_Ready_For_It.pkl,data/edge_intention/light/Taylor_Swift_-_Ready_For_It.pkl,0.2620636659693353,0.03223299513340522,0.0,0.0,0.0,0.43916966275362646,-0.028633555071778963,0.01130589675787669,6.709557157771773e-05,0.27856647968292236,0.3177517354488373,0.09809888703424684,0.005686496164727203,0.20526805384092375,0.1030178123466326,Generated
Taylor_Swift_-_Shake_It_Off,data/edge_intention/audio/Taylor_Swift_-_Shake_It_Off.pkl,data/edge_intention/light/Taylor_Swift_-_Shake_It_Off.pkl,0.08537374251167054,0.0038666057692133392,0.0,0.0,0.0,0.026714095212878153,0.12885953892396537,0.01806706962207553,0.01594153112359725,0.3943934142589569,0.28785474598407745,0.02974678276029463,0.01700430037283639,0.07778681706842176,0.04151263340051759,Generated
The_Chemical_Brothers_-_Go,data/edge_intention/audio/The_Chemical_Brothers_-_Go.pkl,data/edge_intention/light/The_Chemical_Brothers_-_Go.pkl,0.15495481030152658,-0.29318518590060283,0.0,0.0,0.0,0.4267977804176547,-0.10709840224512404,0.12787970681506078,0.017000781772796205,0.32934412360191345,0.2935483008623123,-0.04607679186635875,0.0724402442939285,0.15984968908626535,0.062071047171278364,Generated
The_Streets_-_Who_s_Got_The_Bag,data/edge_intention/audio/The_Streets_-_Who_s_Got_The_Bag.pkl,data/edge_intention/light/The_Streets_-_Who_s_Got_The_Bag.pkl,0.2570555579030296,0.291933937401281,0.0,0.0,0.0,0.25802660041996334,0.14510058070463133,2.5805989067865892e-05,0.013567076109449497,0.336960107088089,0.24280478060245514,0.1829964984347702,0.006796441049258682,0.20156359056229733,0.13045217668210873,Generated
The_Weeknd_-_Blinding_Lights,data/edge_intention/audio/The_Weeknd_-_Blinding_Lights.pkl,data/edge_intention/light/The_Weeknd_-_Blinding_Lights.pkl,0.20764575271879887,-0.032479794298358886,0.0,0.0,0.0,0.18991767981324686,-0.3753511259179416,0.01353353136965722,0.127134150695901,0.3551129102706909,0.30571164190769196,0.058388652806813324,0.0703338410327791,-0.09271672305234738,0.012001923595748356,Generated
The_Weeknd_-_Can_t_Feel_My_Face,data/edge_intention/audio/The_Weeknd_-_Can_t_Feel_My_Face.pkl,data/edge_intention/light/The_Weeknd_-_Can_t_Feel_My_Face.pkl,0.16393505168229594,0.22449797353468853,0.0,0.0,0.0,0.05549376940520985,-0.0003064560679385264,3.857499697003873e-23,2.1430553866265755e-23,0.37707018852233887,0.3235568553209305,0.12947767507232816,3.000277541815224e-23,0.027593656668635662,0.052357110580321276,Generated
DK2020-03-RGZ,data/edge_intention/audio_ground_truth/DK2020-03-RGZ.pkl,data/edge_intention/light_ground_truth/DK2020-03-RGZ.pkl,0.1111646811161193,0.05629865017502722,0.0,0.0,0.0,0.3117810654778077,0.5322085279050146,0.0018248758474318115,0.04038507457912491,0.1337386810582481,0.0,0.055821110430382175,0.02110497521327836,0.42199479669141116,0.16630696077835724,Ground Truth
DK2020-04-SNMSK,data/edge_intention/audio_ground_truth/DK2020-04-SNMSK.pkl,data/edge_intention/light_ground_truth/DK2020-04-SNMSK.pkl,0.3788104819407986,0.5235310641723472,0.0,0.0,0.0,0.29065124838135237,0.05587860963590324,0.025127775694512976,0.14187360684287062,0.22694738756594646,0.0,0.3007805153710486,0.08350069126869179,0.1732649290086278,0.1858487118827894,Ground Truth
DK2020-05-Dinge,data/edge_intention/audio_ground_truth/DK2020-05-Dinge.pkl,data/edge_intention/light_ground_truth/DK2020-05-Dinge.pkl,0.18717329686954096,0.3895502099980798,0.0,0.0,0.0,0.4491929211469816,0.5279582456648768,0.004083542556349582,0.12877587473076724,0.14206898006109397,0.0,0.1922411689558736,0.0664297086435584,0.4885755834059292,0.24908215366845374,Ground Truth
DK2020-06-Quasi,data/edge_intention/audio_ground_truth/DK2020-06-Quasi.pkl,data/edge_intention/light_ground_truth/DK2020-06-Quasi.pkl,0.4610258596066185,0.5950990878867978,0.0,0.0,0.0,-0.13725046485598805,0.012928545417582364,0.008718348650794386,0.0032941551291110283,0.20991953083278383,0.0,0.35204164916447206,0.006006251889952708,-0.06216095971920284,0.09862898044507397,Ground Truth
DK2020-07-Knallbonbon,data/edge_intention/audio_ground_truth/DK2020-07-Knallbonbon.pkl,data/edge_intention/light_ground_truth/DK2020-07-Knallbonbon.pkl,0.27645037726340466,0.2810053483391344,0.0,0.0,0.0,0.5241775763361133,0.36698332491351693,0.018385245433659686,0.013133035781812108,0.19540007309214655,0.0,0.18581857520084633,0.015759140607735898,0.4455804506248151,0.21571938881113242,Ground Truth
DK2020-08-Autonom,data/edge_intention/audio_ground_truth/DK2020-08-Autonom.pkl,data/edge_intention/light_ground_truth/DK2020-08-Autonom.pkl,0.38704444484284356,0.45582797151086546,0.0,0.0,0.0,0.5681319548465287,-0.008602184976088431,0.08639053837639632,0.003712111349297912,0.134314923690113,0.0,0.280957472117903,0.04505132486284712,0.2797648849352201,0.20192456063865674,Ground Truth
DK2020-09-Party2,data/edge_intention/audio_ground_truth/DK2020-09-Party2.pkl,data/edge_intention/light_ground_truth/DK2020-09-Party2.pkl,0.4108091584764572,0.6674620345416782,0.0,0.0,0.0,0.6780849625837932,0.24909465521552443,0.061145274449467546,0.004430584513676111,0.2307530275644027,0.0,0.35942373100604513,0.03278792948157183,0.46358980889965884,0.28526715646242523,Ground Truth
DK2020-10-Cliffhanger,data/edge_intention/audio_ground_truth/DK2020-10-Cliffhanger.pkl,data/edge_intention/light_ground_truth/DK2020-10-Cliffhanger.pkl,-0.00811637801899848,0.5029645496700127,0.0,0.0,0.0,0.2593997717981118,0.3557330811730234,0.010810117941996966,0.426114711284203,0.266006110316003,0.0,0.16494939055033805,0.21846241461309998,0.3075664264855676,0.23032607721633522,Ground Truth
DK2020-11-Welt,data/edge_intention/audio_ground_truth/DK2020-11-Welt.pkl,data/edge_intention/light_ground_truth/DK2020-11-Welt.pkl,0.14506512730130525,0.3948248749684348,0.0,0.0,0.0,0.7317294272727937,0.48112453622215456,0.0020324477720357545,2.1926657385374778e-06,0.1327753807491753,0.0,0.17996333408991336,0.001017320218887146,0.6064269817474741,0.2624692120187582,Ground Truth
DK2020-12-WSDD,data/edge_intention/audio_ground_truth/DK2020-12-WSDD.pkl,data/edge_intention/light_ground_truth/DK2020-12-WSDD.pkl,0.044755821726965864,0.46757682152102886,0.0,0.0,0.0,0.7611162119666828,0.29805633848913454,0.011381835677956111,0.044744569009362335,0.2719439872071079,0.0015779646318603553,0.1707775477493316,0.02806320234365922,0.5295862752279087,0.24280900844029984,Ground Truth
DK2020-13-Voodoo,data/edge_intention/audio_ground_truth/DK2020-13-Voodoo.pkl,data/edge_intention/light_ground_truth/DK2020-13-Voodoo.pkl,0.4353111605013499,0.41485775667786895,0.0,0.0,0.0,0.5206186270769091,0.5942699070258848,0.05136057016059206,0.028105116417744925,0.20632442852827068,0.07282037068650507,0.28338963905973963,0.03973284328916849,0.5574442670513969,0.2935222498001017,Ground Truth
